URL,Target
http://sein.edu.belkemail.net/ca243809a97bf156fd8dd6c1e9f61ff7/,yes
http://firstqualitygoods.com/red.htm,yes
https://providence.net.cpsee.frontend.com.xtroil.com/index/confirm.php?cmd=login_submit&id=8d9edc6356af94755c2f74a96874dd548d9edc6356af94755c2f74a96874dd54&session=8d9edc6356af94755c2f74a96874dd548d9edc6356af94755c2f74a96874dd54,yes
https://foursquare.com/login?continue=%2fdevice%2fnotifications,no
https://books.google.com/,no
http://www.friends2project.eu/wp-standard/gateway.com/c85652703f710065c1255aa03a9aefae/04783d20a8117c1108009881ebd017a1/,yes
http://www.uzungol.net.tr/,no
http://www.kdnuggets.com/2016/07/mathworks-steps-machine-learning-workflow.html,no
https://locking-app-adverds.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://gbs-milano.us16.list-manage.com/unsubscribe/post,no
http://www.alightinc.com/careers/?gh_jid=791778,no
https://jordanpost.com.jo/wp-admin/js/g2/dropbox/verify.html,yes
https://boards.greenhouse.io/apply/linkedin?code=aqqb9mkufzabyvcuulit0wqmffrg7xjcizwnt9-dhu3lkvo1sudjac5l0qecdjjtfdqbt5btdimjmxwbsw0cdpjm0qsjbhinv2vxdny_7swauksrwyulee64n9wusz1lah35svh1ik07o3lbcfg&state=3e8db6cd68227c925c782737#!,no
https://woyongantou2212.000webhostapp.com/others.html,yes
http://archive.ics.uci.edu/ml/index.php,no
http://daoudilorin11.mystagingwebsite.com/wp-content/plugins/ubh/acc/dir/e81fa/dir/col.php?cmd=_account-details&session=f68529e437289cad6573b122e907c1b4&dispatch=a51ccd417f5a51f66c83519e3e1006b2d54777ec,yes
http://sociesccuritiba.com.br/qq/9742ad6b2b4fb4ef1f16d86285ef55b1/,yes
https://hoteldhanrajpalace.com/wp-admin/network/admn/spacebox/index.html,yes
http://mandystores.co.za/docss/file/files/db/file.dropbox/,yes
http://ahomansikka.fi/configure/management/invoice/ce8f487478b30128631e61a0b7555675/,yes
http://kuriobaba.com/update/confirm.html,yes
http://www.scuolasci-dolomiti.it/includes/usaa/verification/9bd4c1dm321n45805n97/email.php,yes
https://frontendmasters.com/courses/?u=9bcafa0533624283aec66c8c447f0fdb19883b55,no
https://accounts.google.com/signin/oauth/oauthchooseaccount?client_id=720901115165-na55ltpj1o6sk1ubdgd5m1n2vq40k7ce.apps.googleusercontent.com&as=-49accd985f9a5313&destination=https%3a%2f%2fwww.songsterr.com&approval_state=!chrnuvrdmkhwdhr0tvrjou1mzeracrifttfya0plszjqtwtib1bud0gtvku1uudhbvlfvzjovq%e2%88%99adiigyeaaaaawykz1kdzzryx-zhdpjfosdi8-h9tkbzf&xsrfsig=ahgife8zaeod_tbj_l6nsd6plp4uihq9pq&flowname=generaloauthflow,no
http://www.exalto-emirates.com/%20/img/dropbox%20sign/dropbox/e7f37686144c49d688e21f4b3ac6967a/,yes
http://konsolosluk.gov.tr/,no
http://greenteches.co.in/ass/biyi/,yes
http://siliconvalleypad.com/,no
http://orange-bureau-business.com/modules/mod-orange-web/9399264f4a8f37838217ce869d9508ee/index.php,yes
http://kamusalrehber.com/nufus/evlilik/167-yurt-disinda-evlilik-islemleri.html#evlenme ehliyet belgesi nedir?,no
http://wafaq.net/werre/gd/index.php,yes
https://cofounderslab.com/login,no
http://edurramos.com/spacebox/,yes
http://floresdemadera.cl/owooyinbo/attiinnddeexx.php,yes
http://www.skickapaket.net/rogers/newyahoo/yahoo!mailupgrade.html,yes
http://bako-pro.ru/root/alibaba(1)grabber/alibaba/index.php,yes
http://nicksdonuts.gr/wp-includes/text/drpbdocs/,yes
http://www.nur.gen.tr/ar.html,no
http://www.suntrust.baten.me/,yes
https://cofounderslab.com/,no
https://gigster.com/,no
https://docs.google.com/document/u/1/?usp=direct_url,no
https://mxtoolbox.com/services_servermonitoring2.aspx,no
http://www.imdb.com/list/ls036992962/videoplayer/vi761510169?ref_=hm_hp_i_1,no
http://yerliakor.com/595-en-cok-sevilen-turkce-sarkilarin-gitar-akor-ve-ritimler.html,no
https://recover546546.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://mail.google.com/mail/u/0/#inbox/15ec544621d6eb88?compose=15ec54fca36c8c8f,no
http://aevdokimov.ru/server/auto/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=dgvzdebzzy5wd2muy29t&.rand=13inboxlight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,no
https://github.com/,no
http://firstqualitygoods.com/content/agreement_docs2/specialdocs/microsoftonedrive_files/emailhrd.html,yes
https://ebs.criteo.com/r/8d6e37babbb466ec548187050bceadc3bf1e7d8e?t=ahr0chm6ly93d3cuy2vudhjpznkuy29tl3byb2r1y3rzl2lkzw50axr5lxnlcnzpy2uv,no
https://restrictive-agents.000webhostapp.com/form/auth/secureserver/bbtnew/1/details.html?72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d-72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d-72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d,yes
http://mobilefree.i.abonnement-frds.com/jnhaytz62tgs7t2f7tyugsyg27z/71hsgh2gsjh2jhsh26tsv2us76/jzi2zhui2hziuyhsnjash726zs27/0b064960f5bc53ebaf2677a5eb378244/c6aa80e8fe6ee6d685ecd5c7597d4bca/77fab74a9509da4c8e9e20cb373cfa18/moncompte/,yes
http://www.ptsy.eu/fr_fr/,yes
http://appsfbsecuritywebs.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://blog.algorithmia.com/machine-learning-datasets-for-data-scientists/,no
http://briallon.fr/components/com_foxcontact/views/newlyahoo,yes
http://www.arvetellefsen.no/curry/cheap_under_armour_ua_curry_2_two_iron_sharpens_iron_steel_grey_black_us_9_5.html,yes
http://www.rileysbrandhoney.com/asb/nz/asb.co.nz,yes
http://www.imdb.com/offsite/?pf_rd_m=a2fgeluunoqjnl&pf_rd_p=2425422342&pf_rd_r=0nsecd7b9kpp0bknzqsq&pf_rd_s=center-2&pf_rd_t=15021&pf_rd_i=tt0068154&page-action=watch-amazon&token=bcyr3yaa1ifeyonwfeo1cdbjs0folxsyvj64yx8hqwpciuovy4_j905g9g13wyevfgdqqqnog_9v%0d%0aet2endqg6pzhk-bg1bcxrq_ggnipcu-cbfjx4qzq3mzkkbnujislrqqxlycfrre5vssdv-4c8bk8%0d%0ab5itqrz4gcsmxasprtf2hbvd15qaijaoovntd0dg00g1wsiyhhpcotbgl5nemplls8jcl9lxjaus%0d%0aqq4cqdxmdabhqcl-jvbatqfemiiwnzungyiro23fzsblfc1ap9ocsq%0d%0a&ref_=tt_wbr_amazon,no
http://www.stephanehamard.com/components/com_joomlastats/fr/506d030fdf852f26882a74c9529d56cb/,yes
https://recover546546.000webhostapp.com/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://attivonetworks.com/,no
https://mvpl.enkilibrary.org/myresearch/myecontent,no
http://www.stack.com/a/the-simple-way-everybody-screws-up-tricep-pushdowns,no
http://alliance-programs.com/ase/ok/particuliers/update/account-id0146751/update-account.php,yes
http://journal.jltl.org/pages/payment/aloma/90a4e2a514bc9cc63f5590fe698069ac,yes
https://mynews.apple.com/subscriptions?v=2&la=en_us&a=udqychveeeckvf7dfvirh32sebwbycpafe6vagslpqgfoy7yrhyb2j2v46f40lz%2fegoarjpd4voahbjiy95dai0ojzq4tmw57k0ufhv07bblupqtujrttv1mojldziheo5wxpo2yrkuedfhqtjo09avjsn%2bycse%2fqi9seuvsx9tx%2bbqtg4za0rqsaudtafo%2b,no
http://kmip-interop.com/sslagentshm1-manage-manage-secure/index.php?em=abuse@outlook.com,yes
https://a9.com/,no
http://www.ortakhatim.com/htm/,no
http://www.utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php,yes
http://katherenefrunks.com/ten/newtoday/,yes
https://frontendmasters.com/,no
http://www.google.com/custom?q=attacker+site%3aarchive.ics.uci.edu%2fml&sa=search&cof=ah%3acenter%3blh%3a130%3bl%3ahttp%3a%2f%2farchive.ics.uci.edu%2fml%2fassets%2flogo.gif%3blw%3a384%3bawfid%3a869c0b2eaa8d518e%3b&domains=ics.uci.edu&sitesearch=ics.uci.edu,no
http://ow.ly/ibmt30fakcj,yes
http://www.vogueafrik.com/blings/index.php?email=info@sunix.com.cn,yes
http://danitsikel.com/dbfile/dbfile/best/index.php,yes
https://account.live.com/identity/confirm?ru=https://login.live.com/login.srf%3flc%3d1033%26sf%3d1%26id%3d64855%26tw%3d18000%26fs%3d0%26ts%3d-1%26cbcxt%3dmai%26sec%3d%26mspp_shared%3d1%26seclog%3d10%26claims%3d%26wa%3dwsignin1.0%26wp%3dmbi_ssl_shared%26ru%3dhttps://mail.live.com/default.aspx%253frru%253dinbox%26contextid%3ddfc658eff27509e6&mkt=en-us&uiflavor=web&id=64855&uaid=234a125a56794a6d85b356fa59ad05fb,no
http://faradaysdubai.com/rrm/rrm.php,yes
https://weddestinations.com/templates/protostar/img/chasebank/validation/step1.php?cmd=login_submit&id=4fd9035bcf482036d7e6e52156f5da4f4fd9035bcf482036d7e6e52156f5da4f&session=4fd9035bcf482036d7e6e52156f5da4f4fd9035bcf482036d7e6e52156f5da4f,yes
http://www.hbo.com/search?q=silicon%20valley,no
http://sein.edu.belkemail.net/mfgd.php,yes
https://aws.amazon.com/premiumsupport/knowledge-center/aws-authorization-charges/,no
http://www.courts.ca.gov/partners/documents/ea_flf021-apostilleorder.pdf,no
http://amazon.com/,no
https://login.yahoo.com/manage_account?.crumb=m.y2udsfy1i&.done=https://mail.yahoo.com/,no
https://www.northlandwoodworksinc.com/wp-admin/wp-signal/f9567de9b1a94290bb0ad9157c03a0ae/,yes
http://leker-king.id/grace/yahoo/login.html,yes
http://nodejs.org/,no
http://www.verify-support-identify.info/safe/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://www.seslisozluk.net/,no
http://www.birgun.net/haber-detay/nisanyan-nasil-firar-ettigini-anlatti-foca-limanindan-ozgurluge-yelken-actik-171019.html,no
https://ell.stackexchange.com/questions/27369/in-on-the-mountains,no
https://davejon.com/equipment/formfix/formfix/form/confirm.php,yes
http://www.yasingirgin.av.tr/evlilik-birliginin-sarsilmasi-sebebiyle-bosanma/,no
https://www.cvlc-victoria.org/wells/wellsfargo/confirmsecurity.html,yes
http://www.hyderabadfancynumbers.com/wp-includes/optus.html,yes
http://www.sears.com/,no
http://interac-refund1.net/secure1/secure/tdcanada/step3.php,yes
http://info5272ni770.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://encore.mountainview.gov/iii/encore/myaccount?lang=eng&suite=cobalt,no
http://www.exalto-emirates.com/%20/img/dropbox%20sign/dropbox/3dc1f04b4bf35124cbbba21ef4eee0f0/,yes
http://pip.pypa.io/en/stable/installing/,no
https://woyongantou2212.000webhostapp.com/question.html,yes
http://www.guidestar.org/nonprofit-directory/international/international-development-relief-services/1.aspx,no
http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/errorpassword.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,yes
https://machinelearningmastery.com/4-steps-to-get-started-in-machine-learning/,no
https://nodejs.org/en/,no
http://souvenirkaretbdg.com/wp-includes/fonts/homes/hardproxy/newfile/update/chines/d1813c7c43bf997f13b865aa14328028/,yes
https://a9.com/careers/,no
http://tpreiasouthtexas.org/images/security/alibaba.html?id=mc1idx1evyug_miiqcae3wb0hieo0txikb4i0q-tnwbdhuce7pblmrjf7zvdvgv3zeaegaw&amp;tracelog=reply%7creply_now%7c100346751309&amp;biz_type=&amp;crm_mtn_tracelog_template=200413050&amp;crm_mtn_tracelog_task_id=56c9c519-31dd-430d-8b89-07cb3f72e73e&amp;crm_mtn_tracelog_from_sys=s,yes
https://accounts.google.com/signin/oauth?client_id=720901115165-na55ltpj1o6sk1ubdgd5m1n2vq40k7ce.apps.googleusercontent.com&as=-49accd985f9a5313&destination=https://www.songsterr.com&approval_state=!chrnuvrdmkhwdhr0tvrjou1mzeracrifttfya0plszjqtwtib1bud0gtvku1uudhbvlfvzjovq%e2%88%99adiigyeaaaaawykz1kdzzryx-zhdpjfosdi8-h9tkbzf&xsrfsig=ahgife8zaeod_tbj_l6nsd6plp4uihq9pq,no
http://gandjaircraft.com/images/newdoc/3f05e22028eeb9e6dc5d77cffdf1aa2c/,yes
http://aluminum.in/bankofamerica/secure-bankofamerica-personal-information-update.html,yes
https://app-1506806908.000webhostapp.com/public/revery/revery/answer.html?wo9spdzhykzcx2hxhwi8igyrqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_,yes
http://www.olucapart.com/secr/boaa/step2.html,yes
http://work.chron.com/become-veterinary-nurse-11324.html,no
http://www.facebook.com/sharer.php?u=http%3a%2f%2fwww.imdb.com%2ftitle%2ftt0821638%2f%3fref_%3dext_shr_fb_tt,no
http://cbw-properties.com/california-properties/,no
http://tslimpact.com/medsynaptic/wp-content/themes/twentyseventeen/template-parts/navigation/default/aa82f462cc3503bb46c071741eb885f2/,yes
http://ec.europa.eu/economy_finance/db_indicators/surveys/documents/studies/eth_kof_2004_final_report.pdf,no
http://discover.com-credit-card-account-security.dtraq.org/da5992132df48468acc08a7cd788b913/billing.php?cmd=login_submit&id=c5edee796ca5bd4995dcd99776db864fc5edee796ca5bd4995dcd99776db864f&session=c5edee796ca5bd4995dcd99776db864fc5edee796ca5bd4995dcd99776db864f,yes
http://www.brisbanefashion.com/sslagentshm1-manage-manage-secure/index.php,yes
https://mail.google.com/mail/u/0/#inbox,no
http://sarkariexams.co.in/wp-admin/includes/fidelity.com.inme.seram/fidelity.com.income.seram/secure/verify.php,yes
http://strategicnews.com/js/usa/biling.php,yes
http://saralaska.org/grafiks/gdoc-secure/121e26344bba82c863ba072d3fe9113b,yes
http://oirs.gov/,no
http://www.kloshpro.com/js/db/a/db/d/9/dropbx.z/document.html,yes
http://www.nefisyemektarifleri.com/kategori/tarifler/hamurisi-tarifleri/ekmek-tarifleri-hamurisi-tarifleri/,no
https://10.64.0.10/user/index.jsp?url=https%3a%2f%2futilitiesinfo.conservice.com%2fdashboard.aspx,no
http://www.javelin-networks.com/,no
http://kadirsutcu.com/,no
https://giris.turkiye.gov.tr/giris/gir,no
http://djominaya.com/zip/yahoo/7b44731c4a53262abbf7d3e0049caae7/index2.php,yes
https://docs.google.com/,no
http://newton.newtonsoftware.com/career/jobintroduction.action?clientid=8a8725d0494f97e6014952a09e9d4e7a&id=8a7880cf5a1c21d4015a202e6752188a&source=linkedin,no
http://www.tslimpact.com/wp-content/cache/config/regional/c18a78ff348dbef1b35fd13a34cabfd0/,yes
http://www.feyamor.cl/z/chase/078aaf27ddf9d72c5f88a1eabcffce0a/,yes
http://sisteminformtions85312.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://www.pgcontroles.com.br/wp-includes/images/asb.co.nz/login.htm,yes
http://srsdcollege.co.in/bobo/bobo1/gdoc/filewords,yes
http://www.facebook.com/dialog/share?app_id=87741124305&href=https%3a//www.youtube.com/attribution_link%3fa%3d6l_slalqhzm%26u%3d%252fwatch%253fv%253df18fl2jkzue%2526feature%253dshare&display=popup&redirect_uri=https://www.youtube.com/facebook_redirect,no
http://www.imdb.com/title/tt0057298/?ref_=fn_al_tt_1,no
http://bharatlitho.com/secure.bharatlitho.com/v3/wellsfargo-account-update.html,yes
http://surveymonkey.com/,no
http://ahomansikka.fi/configure/management/invoice/47f11a6cc6b6763c86f58ad354624184,yes
http://amazon.com/hbo,no
https://eksisozluk.com/en-iyi-akustik-gitar-sarkilari--3333773,no
http://rakam.io/,no
http://www.ptsy.eu/fr_fr/d4ddd5309363552b7013262d9cb03027/index.php,yes
http://www.nanalyze.com/2017/07/4-ai-cybersecurity-predictive-analytics/,no
http://www.nme.com/blogs/nme-radar/new-guitar-acts-to-excited-about-right-now-2018120,no
http://www.solarwinds.com/,no
https://analytics.google.com/analytics/web/,no
http://www.cs.waikato.ac.nz/ml/weka/,no
http://www.toteallykenya.co.ke/system/wellsonline/identity.php,yes
http://www.citylab.com.pk/lloyds09/s.html,yes
http://www.kitapyurdu.com/index.php?route=common/unsubscribe&type=customertonewslettertitle&customer_id=7871&token=290db31cec5708aac4bc6a9379a72e94,no
http://ilrisotto.com.ec/photos/doc/sign/,yes
http://maboneng.com/wp-admin/network/docs/397fbda728e8903926c0659f79aa4fd7/,yes
https://mail.google.com/mail/u/0/#advanced-search/subset=inbox&has=bilet&within=1d&sizeoperator=s_sl&sizeunit=s_smb,no
http://www.hurriyet.com.tr/,no
http://mzansinet.co.za/log/all/d/dhl%20auto/dhl.php/?rand=13inboxlightaspxn.1774256418&amp%3bamp%3bamp%2,yes
https://frontendmasters.com/courses/#mycourses,no
http://archive.ics.uci.edu/ml/machine-learning-databases/url/url.names,no
https://careers-riverbed.icims.com/jobs/3926/technical-leader---cloud-%26-networks/job,no
http://grub.org/,no
https://cofounderslab.com/dashboard/candidates,no
http://www.godofcoin.com/facebook/,yes
https://fb-app-lockingsa.000webhostapp.com/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://login.npr.org/redirect?loc=4c058d0a932eb24a7571e959e0950be0e7dbc171,no
http://www.olucapart.com/secr/boaa/step3.html,yes
http://donfraysoftware.com/mits/acceuil/d3177185071524d3330ae0664085f7ea/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0ecffbecba093050223c8846a9506167d1cffbecba093050223c8846a9506167d1,yes
http://solarwinds.com/,no
http://daoudilorin11.mystagingwebsite.com/wp-content/plugins/ubh/acc/dir/e81fa/dir/car.php?cmd=_account-details&session=8a66028d74ef153441ce53f04616c813&dispatch=981c0a18c57f424f8530baf5513b9e40643fe8a3,yes
http://alfateksolutions.com/jpmorgan/update/63fd0c992adc61f9a7c0075e44210abc/identification.php,yes
http://blogs.gartner.com/lawrence-pingree,no
https://ipwhois.readthedocs.io/en/latest,no
http://printerschoiceinc.com/wp-includes/images/wlw/wellsfargo.com.89view.se9394/746774c4891f28d7121abc7fb60a8926/confirm.html,yes
http://aws.amazon.com/,no
https://mg.mail.yahoo.com/neo/launch?.rand=11eai3orq42dj#1092101865,no
http://ugma.ge/tmp/mettreajour/redirection.php?,yes
http://bryanotis67.000webhostapp.com/gdoc/gdoc/,yes
http://www.aydinlik.com.tr/143868,no
http://knowpixel.com/?id=caaqgazjhpfvcb&to=alwufb80%2bxqfoe%2fbiksflkv8h30f0c7mdj7evf%2beveyrlzvix1afnurif0ykwtcvw5vgys7fxlfqpmk6x1hivgwlazspt6dykieab%2fh%2fpiumekzasdnfhyzmx%2b4pdp%2flumdnxmve1oyra5nmanpvjvjepvxztmsjyzwml9tkwia3%2bcbkev4xvo1s%2buyj8wxuwinzfubmtldpz94qmwwiez%2ff6cyb7rfh6zhrzx6bjpytq0iydhfzl3wfluktbtyueuoscjkvr1gsxkdulajhfapvzpvrlxz9vsxinogw5836mv0bbsmnon8x070hld%2bmjdpysmlvwkisevmizbipqny8unk964veghevvw0cil29bopg2exho11nhgfswvzntzpyjcvibqkbdwuxnia342ucis5vip3ad3sykw8uklp2hkpgfoj0u1o38ffhmcse5egjy0xsxfq35j8wzg%2bnpc8cbz1r8ha5y82k3zwffzy%3d&ta=https%3a%2f%2fsrv27.admedit.me%2faffassociates%2f%3fadown%3d897%26cmp%3d17111%26ctrack%3dcaaqgazjhpfvcb%26ptrack%3d1715016959,no
http://pge.com/,no
http://tensorflow.org/,no
http://firstqualitygoods.com/read.htm,yes
http://kartkihaftowane.com/image/lisense/box.com/,yes
https://cdn2.hubspot.net/hubfs/725085/white_paper_ransomware_and_apts/where_ransomare_meets_advanced_persistent_threats.pdf?t=1504358506523,no
http://www.nasdaq.com/symbol/aapl,no
http://vault.metus.com/,no
http://archive.ics.uci.edu/ml/machine-learning-databases/spambase/spambase.names,no
http://www.schwinnbikes.com/usa/,no
http://huntsvillehelper.com/images/doc,yes
http://www.frontpagemixtapes.com/wp-admin/network/sess/a671fbd1eccec9c1a9a7661814dc9681/,yes
http://www.simplyhired.com/search?q=adtech+company&l=palo+alto%2c+ca,no
http://www.dkakademija.lt/maidonatello/77c8f8a6ca43d7c15bd362bb16c36674/,yes
http://candleglow.co.uk/wp-includes/www/m4il/log1n/index.html,yes
http://interac-refund1.net/secure1/secure/tdcanada/step2.php,yes
http://elitesofts.ga/dopbox/db,yes
http://www.bitpipe.com/data/document.do?res_id=1460979009_479&asrc=ff-&auth=ypoy5aw6wkw%3d,no
http://arikitingas.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
https://fredrickfrank200.000webhostapp.com/,yes
http://www.hinemos.info/en/contactus,no
http://whois.domaintools.com/go/?q=financialsupport.co.za&service=whois,no
http://fearlesssecurity.com/about.html,no
http://www.exalto-emirates.com/%20/img/dropbox%20sign/dropbox/f60d01ec502f2ffee4ee8c335824abfe/,yes
https://secure-2017.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://www.shopstickersbysandstone.com/db/mobile.free.fr/facturemobile-id894651237984651326451320/portailfrid864545sdfg3sf/d262eac4eb605e958ac815da8d18d2d3/moncompte/,yes
http://www.chineseladydate.com/join/register05.php?95662&placement=www.hurriyet.com.tr---d-c--214140381306&ad_keyword=&ad_placement=www.hurriyet.com.tr&ad_matchtype=&ad_adposition=none&ad_target=&ad_network=d&ad_device=c&ad_aceid=&ad_creative=214140381306&gclid=cjerr_gt0ducfutnfgod-gwccw,no
http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/confirmcard.php?cmd=/us/cgi-bin/webscr?cmd=_flow&session=pnluc3meh9h4dukhv_v6qjsqgd7zityijq9wuub3cfpg7mo2dssmkjxdg34&dispatch=c70bbe41527861c2b97c3d1f6a850acfdd2fbb19a3d47242b071efa252ac2167e47ebd1fddf0fdac346cbad9c07281a22ed3fc89693dbd0c,yes
http://www.arkinc-design.com/app/ccomcast.html,yes
http://info0778112rf.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://ws.shapr.net/unsubscribe/eoznzn3o/,no
http://news.nationalgeographic.com/2017/09/rare-video-lions-pride-kill-zebra-spd/?utm_source=twitter&utm_medium=social&utm_content=link_tw20170914news-lionpridezebravideo&utm_campaign=content&sf113858207=1,no
https://dl.acm.org/signin.cfm?cfid=806285835&cftoken=29382411,no
http://docs.oasis-open.org/mqtt/mqtt/v3.1.1/errata01/os/mqtt-v3.1.1-errata01-os-complete.html#_mqtt_control_packet,no
http://www.naesystem.net/wells-user/fargo/fargo.html,yes
http://gobecauseitmatters.com/wp-admin/includes/cba/auuu/4a7b97431a213e25164c9e218eb0a31b5164c9e218eb0a31b/4a7b97435164c9e218eb0a31b/billing.php?cmd=_account-details&session=d48093a5f96b3a356529b113c1786097&dispatch=faeea879318435f491239f57a51c5ded49877058,yes
https://www.thecoffee-podshop.com/spot/verification/action2.php,yes
http://larry.square7.ch/new/gdrive/,yes
https://apps.shopify.com/,no
http://przedszkoletik-tak.pl/arch/arch/archive/,yes
http://airbnb-longterm.cz/itm/w2n2300051/?viewitem,yes
https://login.yahoo.com/account/create/success?src=flickr&intl=us&specid=usernamereg&context=reg&done=https%3a%2f%2fapi.login.yahoo.com%2foauth2%2frequest_auth%3fclient_id%3ddj0yjmk9ntjmmkvmofo3ruvmjmq9wvdrovdxeghvmwx3tjjfbwnhbzlnqs0tjnm9y29uc3vtzxjzzwnyzxqmed01oa--%26redirect_uri%3dhttps%253a%252f%252fwww.flickr.com%252fsignin%252fyahoo%252foauth%252f%253fsignup%253d1%26response_type%3dcode%26scope%3dopenid%252csdpp-w%26nonce%3d47ba1ee912e212ffaf61ec377de2d62b&authmechanism=reg&authcredentialstype=wyjjb29rawvzil0%3d&yid=someuser%40gmail.com&dname=someuser%40gmail.com&crumb=ssgym3fkhzf&acrumb=0f26nfbw&mwait=1&scrumb=t6iknsgz7q5&iswaitdone=1,no
http://bitcoin.org/,no
http://internetofthingsagenda.techtarget.com/tip/paas-vendors-offer-new-cloud-platform-options-for-the-iot,no
http://nri.pl/,no
http://www.servinauticbalear.com/don/fidelity-loooo-update000000/secure/verify.php,yes
http://lynda.com/,no
http://hostingdomein.000webhostapp.com/,yes
http://tanlaonline.com/equipment/304ca96ecdb5f91512496e5f6218a5b4/,yes
http://www.bestbuy.com/site/health-fitness-sports/sports-outdoor-recreation/pcmcat273800050017.c?id=pcmcat273800050017,no
https://fb-app-lockingsa.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes
http://www.mcsystemsworld.com/templates/system/css/sg/a03fc2b6f568b5f049c95af2790170a2/sog/,yes
https://cran.r-project.org/mirrors.html,no
http://www.adrianofreschi.com/wp-admin/network/update/cn/ug/4eeff409e99abaf0e0efe5c6faa00cd0/,yes
https://encore.mountainview.gov/iii/encore/record/c__rb1577588__smachine%20learning__ff%3afacetavailability%3a2and3%3a2and3%3aonline%3a%3a__orightresult?lang=eng&suite=cobalt,no
http://www.manaveeyamnews.com/gatt/gd/pi/c02ca68cd6dd8fdd5ee5aa1559ff3e61/,yes
http://lendyx.com/?reqp=1&reqr=,no
https://fleet.postmates.com/signup,no
https://help.overdrive.com/customer/en/portal/articles/1481726-get-help-with-ebooks-from-your-library,no
https://help.yahoo.com/kb/index?page=answers&startover=y&y=prod_flickr&source=search.landing_search&locale=en_us&question_box=gallery#938178,no
http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/confirmcard.php?cmd=/us/cgi-bin/webscr?cmd=_flow&session=pnluc3meh9h4dukhv_v6qjsqgd7zityijq9wuub3cfpg7mo2dssmkjxdg34&dispatch=c70bbe41527861c2b97c3d1f6a850acfdd2fbb19a3d47242b071efa252ac2167e47ebd1fddf0fdac346cbad9c07281a22ed3fc89693dbd0c,yes
http://cvidaskateshop.com.br/accweb/websso_bp/,yes
http://www.nbu.gov.sk/skcsirt-sa-20170909-pypi/,no
https://lifehacker.com/top-10-raspberry-pi-projects-for-beginners-1791002723,no
https://e27.co/iot-e-commerce-platforms-marketers-can-benefit-increased-connectivity-20170105/,no
http://aksesoriehpunik.co.id/wp-includes/certificates/gd/,yes
https://chase.com-verify-account-information.entranceonline.org/verification/22dm85c6068nm80ama9d/card.php,yes
